2026-07-15 19:49:43.883 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionD: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:43.884 | INFO     | app.services.signal_controller:update_all_signals:168 | update_all_signals: updated 4 junction(s).
2026-07-15 19:49:43.885 | DEBUG    | app.services.kpi_service:compute_kpis:107 | KPIs: vehicles=0, avg_speed=0.00 m/s, alerts=0, congestion=0.0%
2026-07-15 19:49:43.885 | DEBUG    | app.core.state_store:update_all:60 | State store updated at sim_time=0.0s
2026-07-15 19:49:44.892 | WARNING  | app.services.traci_session:step:165 | step() called while not connected – returning cached time.
2026-07-15 19:49:44.892 | ERROR    | app.services.vehicle_data_service:_collect_from_traci:126 | TraCI getIDList() failed: Connection already closed.
2026-07-15 19:49:44.893 | DEBUG    | app.services.lane_count_service:count_per_lane:49 | count_per_lane result: {}
2026-07-15 19:49:44.893 | DEBUG    | app.services.density_calculator:calculate_all_densities:123 | calculate_all_densities: 4 lane(s), avg=0.00
2026-07-15 19:49:44.893 | DEBUG    | app.services.congestion_detector:detect:75 | detect(): 0 congested lane(s) of 4 monitored.
2026-07-15 19:49:44.893 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionA: Connection already closed.
2026-07-15 19:49:44.894 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionA: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:44.894 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionB: Connection already closed.
2026-07-15 19:49:44.894 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionB: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:44.895 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionC: Connection already closed.
2026-07-15 19:49:44.896 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionC: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:44.896 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionD: Connection already closed.
2026-07-15 19:49:44.897 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionD: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:44.898 | INFO     | app.services.signal_controller:update_all_signals:168 | update_all_signals: updated 4 junction(s).
2026-07-15 19:49:44.899 | DEBUG    | app.services.kpi_service:compute_kpis:107 | KPIs: vehicles=0, avg_speed=0.00 m/s, alerts=0, congestion=0.0%
2026-07-15 19:49:44.899 | DEBUG    | app.core.state_store:update_all:60 | State store updated at sim_time=0.0s
2026-07-15 19:49:45.898 | WARNING  | app.services.traci_session:step:165 | step() called while not connected – returning cached time.
2026-07-15 19:49:45.899 | ERROR    | app.services.vehicle_data_service:_collect_from_traci:126 | TraCI getIDList() failed: Connection already closed.
2026-07-15 19:49:45.899 | DEBUG    | app.services.lane_count_service:count_per_lane:49 | count_per_lane result: {}
2026-07-15 19:49:45.899 | DEBUG    | app.services.density_calculator:calculate_all_densities:123 | calculate_all_densities: 4 lane(s), avg=0.00
2026-07-15 19:49:45.900 | DEBUG    | app.services.congestion_detector:detect:75 | detect(): 0 congested lane(s) of 4 monitored.
2026-07-15 19:49:45.900 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionA: Connection already closed.
2026-07-15 19:49:45.900 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionA: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:45.901 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionB: Connection already closed.
2026-07-15 19:49:45.901 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionB: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:45.901 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionC: Connection already closed.
2026-07-15 19:49:45.903 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionC: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:45.903 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionD: Connection already closed.
2026-07-15 19:49:45.903 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionD: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:45.905 | INFO     | app.services.signal_controller:update_all_signals:168 | update_all_signals: updated 4 junction(s).
2026-07-15 19:49:45.905 | DEBUG    | app.services.kpi_service:compute_kpis:107 | KPIs: vehicles=0, avg_speed=0.00 m/s, alerts=0, congestion=0.0%
2026-07-15 19:49:45.905 | DEBUG    | app.core.state_store:update_all:60 | State store updated at sim_time=0.0s
2026-07-15 19:49:46.907 | WARNING  | app.services.traci_session:step:165 | step() called while not connected – returning cached time.
2026-07-15 19:49:46.908 | ERROR    | app.services.vehicle_data_service:_collect_from_traci:126 | TraCI getIDList() failed: Connection already closed.
2026-07-15 19:49:46.908 | DEBUG    | app.services.lane_count_service:count_per_lane:49 | count_per_lane result: {}
2026-07-15 19:49:46.908 | DEBUG    | app.services.density_calculator:calculate_all_densities:123 | calculate_all_densities: 4 lane(s), avg=0.00
2026-07-15 19:49:46.909 | DEBUG    | app.services.congestion_detector:detect:75 | detect(): 0 congested lane(s) of 4 monitored.
2026-07-15 19:49:46.909 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionA: Connection already closed.
2026-07-15 19:49:46.910 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionA: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:46.913 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionB: Connection already closed.
2026-07-15 19:49:46.913 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionB: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:46.914 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionC: Connection already closed.
2026-07-15 19:49:46.914 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionC: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:46.915 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionD: Connection already closed.
2026-07-15 19:49:46.916 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionD: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:46.917 | INFO     | app.services.signal_controller:update_all_signals:168 | update_all_signals: updated 4 junction(s).
2026-07-15 19:49:46.917 | DEBUG    | app.services.kpi_service:compute_kpis:107 | KPIs: vehicles=0, avg_speed=0.00 m/s, alerts=0, congestion=0.0%
2026-07-15 19:49:46.918 | DEBUG    | app.core.state_store:update_all:60 | State store updated at sim_time=0.0s
2026-07-15 19:49:47.914 | WARNING  | app.services.traci_session:step:165 | step() called while not connected – returning cached time.
2026-07-15 19:49:47.914 | ERROR    | app.services.vehicle_data_service:_collect_from_traci:126 | TraCI getIDList() failed: Connection already closed.
2026-07-15 19:49:47.914 | DEBUG    | app.services.lane_count_service:count_per_lane:49 | count_per_lane result: {}
2026-07-15 19:49:47.915 | DEBUG    | app.services.density_calculator:calculate_all_densities:123 | calculate_all_densities: 4 lane(s), avg=0.00
2026-07-15 19:49:47.915 | DEBUG    | app.services.congestion_detector:detect:75 | detect(): 0 congested lane(s) of 4 monitored.
2026-07-15 19:49:47.915 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionA: Connection already closed.
2026-07-15 19:49:47.915 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionA: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:47.916 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionB: Connection already closed.
2026-07-15 19:49:47.916 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionB: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:47.916 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionC: Connection already closed.
2026-07-15 19:49:47.917 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionC: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:47.918 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionD: Connection already closed.
2026-07-15 19:49:47.919 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionD: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:47.920 | INFO     | app.services.signal_controller:update_all_signals:168 | update_all_signals: updated 4 junction(s).
2026-07-15 19:49:47.920 | DEBUG    | app.services.kpi_service:compute_kpis:107 | KPIs: vehicles=0, avg_speed=0.00 m/s, alerts=0, congestion=0.0%
2026-07-15 19:49:47.921 | DEBUG    | app.core.state_store:update_all:60 | State store updated at sim_time=0.0s
2026-07-15 19:49:48.913 | WARNING  | app.services.traci_session:step:165 | step() called while not connected – returning cached time.
2026-07-15 19:49:48.914 | ERROR    | app.services.vehicle_data_service:_collect_from_traci:126 | TraCI getIDList() failed: Connection already closed.
2026-07-15 19:49:48.914 | DEBUG    | app.services.lane_count_service:count_per_lane:49 | count_per_lane result: {}
2026-07-15 19:49:48.914 | DEBUG    | app.services.density_calculator:calculate_all_densities:123 | calculate_all_densities: 4 lane(s), avg=0.00
2026-07-15 19:49:48.914 | DEBUG    | app.services.congestion_detector:detect:75 | detect(): 0 congested lane(s) of 4 monitored.
2026-07-15 19:49:48.915 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionA: Connection already closed.
2026-07-15 19:49:48.915 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionA: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:48.915 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionB: Connection already closed.
2026-07-15 19:49:48.916 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionB: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:48.916 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionC: Connection already closed.
2026-07-15 19:49:48.917 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionC: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:48.918 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionD: Connection already closed.
2026-07-15 19:49:48.919 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionD: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:48.920 | INFO     | app.services.signal_controller:update_all_signals:168 | update_all_signals: updated 4 junction(s).
2026-07-15 19:49:48.920 | DEBUG    | app.services.kpi_service:compute_kpis:107 | KPIs: vehicles=0, avg_speed=0.00 m/s, alerts=0, congestion=0.0%
2026-07-15 19:49:48.920 | DEBUG    | app.core.state_store:update_all:60 | State store updated at sim_time=0.0s
2026-07-15 19:49:49.923 | WARNING  | app.services.traci_session:step:165 | step() called while not connected – returning cached time.
2026-07-15 19:49:49.924 | ERROR    | app.services.vehicle_data_service:_collect_from_traci:126 | TraCI getIDList() failed: Connection already closed.
2026-07-15 19:49:49.924 | DEBUG    | app.services.lane_count_service:count_per_lane:49 | count_per_lane result: {}
2026-07-15 19:49:49.924 | DEBUG    | app.services.density_calculator:calculate_all_densities:123 | calculate_all_densities: 4 lane(s), avg=0.00
2026-07-15 19:49:49.924 | DEBUG    | app.services.congestion_detector:detect:75 | detect(): 0 congested lane(s) of 4 monitored.
2026-07-15 19:49:49.925 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionA: Connection already closed.
2026-07-15 19:49:49.925 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionA: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:49.925 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionB: Connection already closed.
2026-07-15 19:49:49.926 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionB: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:49.926 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionC: Connection already closed.
2026-07-15 19:49:49.927 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionC: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:49.928 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionD: Connection already closed.
2026-07-15 19:49:49.929 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionD: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:49.931 | INFO     | app.services.signal_controller:update_all_signals:168 | update_all_signals: updated 4 junction(s).
2026-07-15 19:49:49.931 | DEBUG    | app.services.kpi_service:compute_kpis:107 | KPIs: vehicles=0, avg_speed=0.00 m/s, alerts=0, congestion=0.0%
2026-07-15 19:49:49.931 | DEBUG    | app.core.state_store:update_all:60 | State store updated at sim_time=0.0s
2026-07-15 19:49:50.946 | WARNING  | app.services.traci_session:step:165 | step() called while not connected – returning cached time.
2026-07-15 19:49:50.947 | ERROR    | app.services.vehicle_data_service:_collect_from_traci:126 | TraCI getIDList() failed: Connection already closed.
2026-07-15 19:49:50.947 | DEBUG    | app.services.lane_count_service:count_per_lane:49 | count_per_lane result: {}
2026-07-15 19:49:50.947 | DEBUG    | app.services.density_calculator:calculate_all_densities:123 | calculate_all_densities: 4 lane(s), avg=0.00
2026-07-15 19:49:50.948 | DEBUG    | app.services.congestion_detector:detect:75 | detect(): 0 congested lane(s) of 4 monitored.
2026-07-15 19:49:50.948 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionA: Connection already closed.
2026-07-15 19:49:50.948 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionA: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:50.949 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionB: Connection already closed.
2026-07-15 19:49:50.949 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionB: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:50.950 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionC: Connection already closed.
2026-07-15 19:49:50.950 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionC: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
